Order ID,Product,Quantity Ordered,Price Each,Date,Address,
190255,Bose SoundSport Headphones,1,100,4/8/2019,"501 11th St, Seattle, WA 98101",
190256,Wired Headphones,1,12,4/16/2019,"23 West St, New York City, NY 10001",
190257,AAA Batteries (4-pack),2,3,4/6/2019,"992 Lake St, Los Angeles, CA 90001",
190258,Anker Soundcore Life 2 Neo,1,150,4/12/2019,"127 12th St, San Francisco, CA 94016",
190259,AAA Batteries (4-pack),1,3,4/18/2019,"211 Hickory St, Los Angeles, CA 90001",
190260,USB-C to Lightning Cable,1,15,4/27/2019,"993 Spruce St, San Francisco, CA 94016",
190261,Bose SoundSport Headphones,1,100,4/27/2019,"398 Main St, New York City, NY 10001",
190262,AA Batteries (4-pack),1,4,4/20/2019,"819 4th St, Atlanta, GA 30301",
190263,Wired Headphones,1,12,4/23/2019,"768 6th St, San Francisco, CA 94016",
190264,USB-C to Lightning Cable,1,15,4/23/2019,"843 Church St, San Francisco, CA 94016",
190265,Anker Soundcore Life 2 Neo,1,150,4/9/2019,"442 Forest St, Atlanta, GA 30301",
190266,27in FHD Monitor,1,150,4/2/2019,"146 9th St, Los Angeles, CA 90001",
190267,Bose SoundSport Headphones,1,100,4/21/2019,"625 North St, Boston, MA 02215",
190268,AAA Batteries (4-pack),1,3,4/19/2019,"27 2nd St, San Francisco, CA 94016",
190269,Bose SoundSport Headphones,1,100,4/7/2019,"79 Center St, Los Angeles, CA 90001",
190270,Wired Headphones,1,12,4/4/2019,"722 12th St, Boston, MA 02215",
190271,MacBook Pro M2,1,1700,4/12/2019,"901 Chestnut St, Atlanta, GA 30301",
190272,AA Batteries (4-pack),1,4,4/14/2019,"572 Lincoln St, Dallas, TX 75001",
190273,Wired Headphones,1,12,4/16/2019,"128 West St, San Francisco, CA 94016",
190274,Anker Soundcore Life 2 Neo,1,150,4/21/2019,"666 Washington St, Los Angeles, CA 90001",
190275,Bose SoundSport Headphones,1,100,4/10/2019,"679 Walnut St, Seattle, WA 98101",
190276,Bose SoundSport Headphones,1,100,4/26/2019,"81 4th St, San Francisco, CA 94016",
190277,Anker Soundcore Life 2 Neo,1,150,4/30/2019,"145 4th St, Portland, ME 04101",
190278,AA Batteries (4-pack),1,4,4/25/2019,"72 13th St, San Francisco, CA 94016",
190279,Samsung USB Type-C to Type-Ce-C,1,12,4/10/2019,"514 11th St, Portland, ME 04101",
190280,Flatscreen TV,1,300,4/9/2019,"24 West St, Atlanta, GA 30301",
190281,20in Monitor,1,110,4/30/2019,"709 Wilson St, New York City, NY 10001",
190282,AA Batteries (4-pack),1,4,4/1/2019,"446 7th St, New York City, NY 10001",
190283,AA Batteries (4-pack),1,4,4/14/2019,"719 Madison St, San Francisco, CA 94016",
190284,Wired Headphones,1,12,4/1/2019,"661 6th St, Los Angeles, CA 90001",
190285,27in 4K Gaming Monitor,1,390,4/19/2019,"492 5th St, Los Angeles, CA 90001",
190286,AA Batteries (4-pack),1,4,4/18/2019,"640 Elm St, Los Angeles, CA 90001",
190287,Samsung USB Type-C to Type-Ce-C,1,12,4/22/2019,"343 11th St, New York City, NY 10001",
190288,Google Pixel 8 Pro,1,600,4/2/2019,"802 Chestnut St, New York City, NY 10001",
190289,AAA Batteries (4-pack),1,3,4/10/2019,"998 7th St, San Francisco, CA 94016",
190290,Anker Soundcore Life 2 Neo,1,150,4/7/2019,"855 6th St, Seattle, WA 98101",
190291,USB-C to Lightning Cable,1,15,4/11/2019,"401 7th St, Austin, TX 73301",
190292,USB-C to Lightning Cable,1,15,4/21/2019,"408 Church St, Los Angeles, CA 90001",
190293,AAA Batteries (4-pack),1,3,4/7/2019,"785 Cedar St, New York City, NY 10001",
190294,Bose SoundSport Headphones,1,100,4/26/2019,"693 Park St, Los Angeles, CA 90001",
190295,27in 4K Gaming Monitor,1,390,4/25/2019,"757 Sunset St, New York City, NY 10001",
190296,AAA Batteries (4-pack),2,3,4/22/2019,"772 Forest St, Atlanta, GA 30301",
190297,AA Batteries (4-pack),1,4,4/26/2019,"639 Center St, Los Angeles, CA 90001",
190298,Anker Soundcore Life 2 Neo,1,150,4/24/2019,"699 9th St, New York City, NY 10001",
190299,Wired Headphones,1,12,4/24/2019,"805 Meadow St, New York City, NY 10001",
190300,iPhone 14 Pro Max,1,700,4/6/2019,"817 Church St, Seattle, WA 98101",
190300,Wired Headphones,1,12,4/6/2019,"817 Church St, Seattle, WA 98101",
190301,Anker Soundcore Life 2 Neo,1,150,4/29/2019,"599 Sunset St, Boston, MA 02215",
190302,27in 4K Gaming Monitor,1,390,4/29/2019,"998 Sunset St, Austin, TX 73301",
190303,AA Batteries (4-pack),1,4,4/17/2019,"135 Ridge St, Boston, MA 02215",
190303,Samsung USB Type-C to Type-Ce-C,1,12,4/17/2019,"135 Ridge St, Boston, MA 02215",
190304,AA Batteries (4-pack),4,4,4/16/2019,"453 Hickory St, Los Angeles, CA 90001",
190305,27in FHD Monitor,1,150,4/21/2019,"628 Dogwood St, New York City, NY 10001",
190306,MacBook Pro M2,1,1700,4/10/2019,"853 Cherry St, Portland, OR 97035",
190307,27in FHD Monitor,1,150,4/10/2019,"59 Spruce St, Boston, MA 02215",
190308,HP ProBook 450 Notebook,1,1000,4/7/2019,"89 Jefferson St, Portland, OR 97035",
190309,iPhone 14 Pro Max,1,700,4/4/2019,"286 5th St, Dallas, TX 75001",
190309,Wired Headphones,1,12,4/4/2019,"286 5th St, Dallas, TX 75001",
190310,USB-C to Lightning Cable,1,15,4/8/2019,"437 Pine St, Los Angeles, CA 90001",
190311,AAA Batteries (4-pack),1,3,4/13/2019,"869 West St, San Francisco, CA 94016",
190312,Bose SoundSport Headphones,1,100,4/11/2019,"374 Ridge St, Portland, OR 97035",
190313,Bose SoundSport Headphones,1,100,4/21/2019,"176 Spruce St, San Francisco, CA 94016",
190314,Samsung USB Type-C to Type-Ce-C,1,12,4/3/2019,"761 4th St, Atlanta, GA 30301",
190315,Wired Headphones,1,12,4/23/2019,"668 Lakeview St, Dallas, TX 75001",
190316,Wired Headphones,1,12,4/8/2019,"283 Center St, New York City, NY 10001",
190317,Galaxy S23 Ultra,1,400,4/17/2019,"984 Jackson St, Portland, ME 04101",
190318,Bose SoundSport Headphones,1,100,4/26/2019,"651 Center St, Dallas, TX 75001",
190319,Bose SoundSport Headphones,1,100,4/27/2019,"5 Madison St, New York City, NY 10001",
190320,iPhone 14 Pro Max,1,700,4/15/2019,"917 12th St, Seattle, WA 98101",
190321,AAA Batteries (4-pack),1,3,4/6/2019,"103 Center St, Boston, MA 02215",
190322,AA Batteries (4-pack),1,4,4/23/2019,"938 Washington St, Dallas, TX 75001",
190323,Samsung USB Type-C to Type-Ce-C,1,12,4/6/2019,"452 Cherry St, Seattle, WA 98101",
190324,Bose SoundSport Headphones,1,100,4/13/2019,"785 1st St, New York City, NY 10001",
190325,Samsung USB Type-C to Type-Ce-C,1,12,4/1/2019,"841 Lincoln St, Boston, MA 02215",
190326,Wired Headphones,2,12,4/15/2019,"156 Pine St, Austin, TX 73301",
190327,Anker Soundcore Life 2 Neo,1,150,4/28/2019,"352 12th St, Los Angeles, CA 90001",
190328,USB-C to Lightning Cable,1,15,4/14/2019,"476 Cedar St, Portland, OR 97035",
190329,AAA Batteries (4-pack),2,3,4/19/2019,"144 13th St, Boston, MA 02215",
190330,27in FHD Monitor,1,150,4/5/2019,"792 11th St, Dallas, TX 75001",
190331,AAA Batteries (4-pack),1,3,4/16/2019,"215 Center St, Los Angeles, CA 90001",
190332,Wired Headphones,1,12,4/2/2019,"555 Park St, Atlanta, GA 30301",
190333,Anker Soundcore Life 2 Neo,1,150,4/20/2019,"61 12th St, New York City, NY 10001",
190334,MacBook Pro M2,1,1700,4/6/2019,"229 Cedar St, Los Angeles, CA 90001",
190335,20in Monitor,1,110,4/6/2019,"625 Elm St, Los Angeles, CA 90001",
190336,20in Monitor,1,110,4/13/2019,"357 Spruce St, Austin, TX 73301",
190337,iPhone 14 Pro Max,1,700,4/24/2019,"534 14th St, Boston, MA 02215",
190338,Anker Soundcore Life 2 Neo,1,150,4/13/2019,"313 6th St, New York City, NY 10001",
190339,Anker Soundcore Life 2 Neo,1,150,4/13/2019,"610 Wilson St, Boston, MA 02215",
190340,Anker Soundcore Life 2 Neo,1,150,4/24/2019,"171 Ridge St, Los Angeles, CA 90001",
190340,USB-C to Lightning Cable,1,15,4/24/2019,"171 Ridge St, Los Angeles, CA 90001",
190341,Samsung USB Type-C to Type-Ce-C,1,12,4/27/2019,"826 Forest St, Los Angeles, CA 90001",
190342,27in 4K Gaming Monitor,1,390,4/4/2019,"550 Elm St, San Francisco, CA 94016",
190343,USB-C to Lightning Cable,1,15,4/11/2019,"538 Willow St, Boston, MA 02215",
190344,iPhone 14 Pro Max,1,700,4/15/2019,"423 Willow St, San Francisco, CA 94016",
190345,Wired Headphones,1,12,4/22/2019,"145 Elm St, San Francisco, CA 94016",
190346,AAA Batteries (4-pack),1,3,4/3/2019,"312 Highland St, Seattle, WA 98101",
190347,Wired Headphones,1,12,4/25/2019,"65 Johnson St, Austin, TX 73301",
190348,Anker Soundcore Life 2 Neo,1,150,4/19/2019,"163 12th St, New York City, NY 10001",
190349,Google Pixel 8 Pro,1,600,4/9/2019,"697 Chestnut St, Los Angeles, CA 90001",
190350,Samsung USB Type-C to Type-Ce-C,1,12,4/7/2019,"967 Church St, Los Angeles, CA 90001",
190351,AA Batteries (4-pack),1,4,4/28/2019,"804 Jackson St, Atlanta, GA 30301",
190352,USB-C to Lightning Cable,1,15,4/3/2019,"868 Dogwood St, Seattle, WA 98101",
190353,27in FHD Monitor,1,150,4/5/2019,"132 Johnson St, Boston, MA 02215",
190354,Anker Soundcore Life 2 Neo,1,150,4/29/2019,"106 Church St, New York City, NY 10001",
190355,AAA Batteries (4-pack),1,3,4/24/2019,"256 Cedar St, New York City, NY 10001",
190356,HP ProBook 450 Notebook,1,1000,4/7/2019,"488 Highland St, Los Angeles, CA 90001",
190357,Flatscreen TV,1,300,4/19/2019,"493 West St, Austin, TX 73301",
190358,USB-C to Lightning Cable,1,15,4/5/2019,"593 West St, Dallas, TX 75001",
190359,LG Washing Machine,1,600,4/4/2019,"588 Washington St, New York City, NY 10001",
190360,Samsung USB Type-C to Type-Ce-C,1,12,4/8/2019,"15 Maple St, Seattle, WA 98101",
190361,Bose SoundSport Headphones,1,100,4/1/2019,"768 Walnut St, Boston, MA 02215",
190362,iPhone 14 Pro Max,1,700,4/1/2019,"349 River St, Austin, TX 73301",
190363,27in FHD Monitor,1,150,4/10/2019,"454 Jackson St, New York City, NY 10001",
190364,AA Batteries (4-pack),1,4,4/20/2019,"494 10th St, New York City, NY 10001",
190364,27in 4K Gaming Monitor,1,390,4/20/2019,"494 10th St, New York City, NY 10001",
190365,27in 4K Gaming Monitor,1,390,4/19/2019,"690 Lake St, San Francisco, CA 94016",
190366,AA Batteries (4-pack),1,4,4/3/2019,"926 Chestnut St, Los Angeles, CA 90001",
190367,AAA Batteries (4-pack),1,3,4/5/2019,"730 Lakeview St, Austin, TX 73301",
190368,Bose SoundSport Headphones,1,100,4/26/2019,"97 Chestnut St, Portland, OR 97035",
190369,Wired Headphones,1,12,4/20/2019,"503 14th St, Los Angeles, CA 90001",
190370,MacBook Pro M2,1,1700,4/21/2019,"471 5th St, San Francisco, CA 94016",
190371,USB-C to Lightning Cable,1,15,4/8/2019,"726 5th St, San Francisco, CA 94016",
190372,AA Batteries (4-pack),1,4,4/7/2019,"992 Pine St, New York City, NY 10001",
190373,AA Batteries (4-pack),1,4,4/3/2019,"548 Main St, New York City, NY 10001",
190374,Wired Headphones,1,12,4/9/2019,"951 Main St, San Francisco, CA 94016",
190375,MacBook Pro M2,1,1700,4/30/2019,"8 Lincoln St, Portland, OR 97035",
190376,AAA Batteries (4-pack),1,3,4/28/2019,"70 Wilson St, San Francisco, CA 94016",
190377,Wired Headphones,1,12,4/29/2019,"399 Jackson St, New York City, NY 10001",
190378,Flatscreen TV,1,300,4/18/2019,"912 Madison St, Atlanta, GA 30301",
190379,USB-C to Lightning Cable,1,15,4/11/2019,"790 Maple St, Austin, TX 73301",
190380,Samsung USB Type-C to Type-Ce-C,1,12,4/15/2019,"488 5th St, Dallas, TX 75001",
190381,AAA Batteries (4-pack),2,3,4/16/2019,"530 5th St, Seattle, WA 98101",
190382,24-inch Monitor,1,380,4/8/2019,"553 Washington St, Los Angeles, CA 90001",
190383,Google Pixel 8 Pro,1,600,4/1/2019,"1 Lakeview St, Los Angeles, CA 90001",
190384,20in Monitor,1,110,4/6/2019,"864 Lincoln St, Austin, TX 73301",
190385,MacBook Pro M2,1,1700,4/4/2019,"817 Lake St, New York City, NY 10001",
190386,Samsung USB Type-C to Type-Ce-C,1,12,4/16/2019,"187 Park St, Los Angeles, CA 90001",
190387,AA Batteries (4-pack),1,4,4/22/2019,"843 8th St, San Francisco, CA 94016",
190388,Samsung USB Type-C to Type-Ce-C,1,12,4/14/2019,"69 Wilson St, Seattle, WA 98101",
190389,27in FHD Monitor,1,150,4/15/2019,"776 Chestnut St, San Francisco, CA 94016",
190390,Google Pixel 8 Pro,1,600,4/15/2019,"151 Cherry St, Portland, OR 97035",
190391,Wired Headphones,1,12,4/18/2019,"803 14th St, San Francisco, CA 94016",
190392,Flatscreen TV,1,300,4/9/2019,"466 Hill St, San Francisco, CA 94016",
190393,iPhone 14 Pro Max,1,700,4/22/2019,"103 Park St, New York City, NY 10001",
190394,Bose SoundSport Headphones,1,100,4/12/2019,"47 8th St, Los Angeles, CA 90001",
190395,Bose SoundSport Headphones,1,100,4/7/2019,"61 South St, Los Angeles, CA 90001",
190396,AA Batteries (4-pack),1,4,4/8/2019,"758 Lake St, New York City, NY 10001",
190397,20in Monitor,1,110,4/15/2019,"116 5th St, Los Angeles, CA 90001",
190398,USB-C to Lightning Cable,1,15,4/14/2019,"450 12th St, Seattle, WA 98101",
190399,Anker Soundcore Life 2 Neo,1,150,4/4/2019,"784 8th St, Austin, TX 73301",
190400,Samsung USB Type-C to Type-Ce-C,1,12,4/19/2019,"100 Chestnut St, Dallas, TX 75001",
190401,Samsung USB Type-C to Type-Ce-C,2,12,4/13/2019,"888 Hill St, Los Angeles, CA 90001",
190402,AA Batteries (4-pack),2,4,4/27/2019,"551 Wilson St, New York City, NY 10001",
190403,Wired Headphones,1,12,4/4/2019,"653 Hickory St, New York City, NY 10001",
190404,AA Batteries (4-pack),1,4,4/9/2019,"924 Sunset St, Los Angeles, CA 90001",
190405,HP ProBook 450 Notebook,1,1000,4/25/2019,"833 4th St, Los Angeles, CA 90001",
190406,USB-C to Lightning Cable,1,15,4/16/2019,"791 Chestnut St, Dallas, TX 75001",
190407,24-inch Monitor,1,380,4/12/2019,"71 West St, Seattle, WA 98101",
190408,Bose SoundSport Headphones,1,100,4/9/2019,"812 Pine St, San Francisco, CA 94016",
190409,Anker Soundcore Life 2 Neo,1,150,4/28/2019,"597 Meadow St, San Francisco, CA 94016",
190410,Samsung USB Type-C to Type-Ce-C,1,12,4/18/2019,"301 Church St, Atlanta, GA 30301",
190411,27in 4K Gaming Monitor,1,390,4/15/2019,"678 Wilson St, San Francisco, CA 94016",
190412,USB-C to Lightning Cable,1,15,4/7/2019,"260 Willow St, Atlanta, GA 30301",
190413,iPhone 14 Pro Max,1,700,4/19/2019,"554 Madison St, San Francisco, CA 94016",
190414,AAA Batteries (4-pack),2,3,4/20/2019,"16 5th St, Austin, TX 73301",
190415,AAA Batteries (4-pack),3,3,4/20/2019,"116 10th St, Portland, OR 97035",
190416,Wired Headphones,1,12,4/30/2019,"562 4th St, Los Angeles, CA 90001",
190417,Flatscreen TV,1,300,4/26/2019,"254 River St, Austin, TX 73301",
190418,MacBook Pro M2,1,1700,4/5/2019,"548 Main St, San Francisco, CA 94016",
190419,27in FHD Monitor,1,150,4/27/2019,"811 West St, Los Angeles, CA 90001",
190420,AA Batteries (4-pack),1,4,4/5/2019,"644 14th St, New York City, NY 10001",
190421,AA Batteries (4-pack),1,4,4/14/2019,"243 Adams St, Seattle, WA 98101",
190422,20in Monitor,1,110,4/26/2019,"354 Adams St, Dallas, TX 75001",
190423,AA Batteries (4-pack),1,4,4/26/2019,"223 Dogwood St, Austin, TX 73301",
190424,MacBook Pro M2,1,1700,4/11/2019,"806 Meadow St, San Francisco, CA 94016",
190425,AAA Batteries (4-pack),1,3,4/21/2019,"555 Church St, Seattle, WA 98101",
190426,HP ProBook 450 Notebook,1,1000,4/11/2019,"683 Ridge St, Boston, MA 02215",
190427,AA Batteries (4-pack),2,4,4/15/2019,"558 West St, Dallas, TX 75001",
190428,Google Pixel 8 Pro,1,600,4/21/2019,"304 Pine St, Los Angeles, CA 90001",
190428,Samsung USB Type-C to Type-Ce-C,1,12,4/21/2019,"304 Pine St, Los Angeles, CA 90001",
190429,HP ProBook 450 Notebook,1,1000,4/14/2019,"31 13th St, Boston, MA 02215",
190430,Bose SoundSport Headphones,1,100,4/22/2019,"757 Center St, New York City, NY 10001",
190431,24-inch Monitor,1,380,4/5/2019,"934 Cherry St, Dallas, TX 75001",
190432,Anker Soundcore Life 2 Neo,1,150,4/25/2019,"26 1st St, Los Angeles, CA 90001",
190433,AA Batteries (4-pack),1,4,4/24/2019,"93 Jackson St, Portland, OR 97035",
190434,Samsung USB Type-C to Type-Ce-C,1,12,4/1/2019,"857 Walnut St, San Francisco, CA 94016",
190435,27in 4K Gaming Monitor,1,390,4/20/2019,"543 6th St, San Francisco, CA 94016",
190436,27in FHD Monitor,1,150,4/5/2019,"521 Washington St, New York City, NY 10001",
190437,AAA Batteries (4-pack),1,3,4/13/2019,"28 Highland St, Atlanta, GA 30301",
190438,Samsung USB Type-C to Type-Ce-C,1,12,4/27/2019,"192 Center St, Boston, MA 02215",
190439,Anker Soundcore Life 2 Neo,1,150,4/7/2019,"77 Wilson St, San Francisco, CA 94016",
190440,Samsung USB Type-C to Type-Ce-C,1,12,4/24/2019,"64 Church St, Atlanta, GA 30301",
190441,USB-C to Lightning Cable,1,15,4/10/2019,"70 10th St, San Francisco, CA 94016",
190442,Flatscreen TV,1,300,4/30/2019,"325 Cedar St, Austin, TX 73301",
190443,USB-C to Lightning Cable,1,15,4/23/2019,"751 Wilson St, New York City, NY 10001",
190444,Samsung USB Type-C to Type-Ce-C,1,12,4/8/2019,"593 Jackson St, Austin, TX 73301",
190445,Samsung USB Type-C to Type-Ce-C,1,12,4/5/2019,"340 Highland St, Boston, MA 02215",
190446,AAA Batteries (4-pack),2,3,4/4/2019,"573 Willow St, San Francisco, CA 94016",
190447,Wired Headphones,1,12,4/4/2019,"681 2nd St, New York City, NY 10001",
190448,USB-C to Lightning Cable,1,15,4/16/2019,"312 Elm St, Boston, MA 02215",
190449,Anker Soundcore Life 2 Neo,1,150,4/13/2019,"747 Hickory St, Austin, TX 73301",
190450,Google Pixel 8 Pro,1,600,4/30/2019,"547 5th St, New York City, NY 10001",
190450,AAA Batteries (4-pack),1,3,4/30/2019,"547 5th St, New York City, NY 10001",
190451,AAA Batteries (4-pack),1,3,4/19/2019,"121 Sunset St, Los Angeles, CA 90001",
190452,Bose SoundSport Headphones,1,100,4/14/2019,"206 North St, San Francisco, CA 94016",
190453,Bose SoundSport Headphones,1,100,4/27/2019,"477 10th St, Boston, MA 02215",
190454,USB-C to Lightning Cable,1,15,4/15/2019,"463 Willow St, Austin, TX 73301",
190455,Samsung USB Type-C to Type-Ce-C,1,12,4/25/2019,"783 14th St, Atlanta, GA 30301",
190456,AA Batteries (4-pack),1,4,4/4/2019,"269 West St, San Francisco, CA 94016",
190457,USB-C to Lightning Cable,1,15,4/13/2019,"490 11th St, Los Angeles, CA 90001",
190458,AA Batteries (4-pack),1,4,4/11/2019,"288 2nd St, Boston, MA 02215",
190459,AAA Batteries (4-pack),4,3,4/24/2019,"922 Pine St, Boston, MA 02215",
190460,MacBook Pro M2,1,1700,4/12/2019,"256 Hill St, San Francisco, CA 94016",
190461,Flatscreen TV,1,300,4/18/2019,"465 Dogwood St, Portland, OR 97035",
190462,AA Batteries (4-pack),5,4,4/4/2019,"273 Jackson St, Portland, OR 97035",
190463,Samsung USB Type-C to Type-Ce-C,1,12,4/30/2019,"912 West St, New York City, NY 10001",
190464,Bose SoundSport Headphones,1,100,4/21/2019,"877 South St, San Francisco, CA 94016",
190465,Bose SoundSport Headphones,1,100,4/20/2019,"142 North St, New York City, NY 10001",
190466,Samsung USB Type-C to Type-Ce-C,1,12,4/6/2019,"770 Highland St, New York City, NY 10001",
190467,HP ProBook 450 Notebook,1,1000,4/17/2019,"885 Cedar St, Portland, OR 97035",
190468,Bose SoundSport Headphones,1,100,4/28/2019,"443 Spruce St, San Francisco, CA 94016",
190469,24-inch Monitor,1,380,4/13/2019,"187 Johnson St, Atlanta, GA 30301",
190470,27in FHD Monitor,1,150,4/7/2019,"453 10th St, Boston, MA 02215",
190471,Wired Headphones,1,12,4/18/2019,"505 Sunset St, Dallas, TX 75001",
190472,MacBook Pro M2,1,1700,4/16/2019,"293 Pine St, Boston, MA 02215",
190473,24-inch Monitor,1,380,4/29/2019,"65 Washington St, San Francisco, CA 94016",
190474,AAA Batteries (4-pack),1,3,4/3/2019,"758 1st St, Boston, MA 02215",
190475,MacBook Pro M2,1,1700,4/16/2019,"159 1st St, Los Angeles, CA 90001",
190476,AA Batteries (4-pack),1,4,4/12/2019,"574 13th St, Atlanta, GA 30301",
190477,Samsung USB Type-C to Type-Ce-C,1,12,4/27/2019,"23 Jefferson St, Los Angeles, CA 90001",
190478,AA Batteries (4-pack),1,4,4/2/2019,"318 6th St, Boston, MA 02215",
190479,USB-C to Lightning Cable,1,15,4/12/2019,"156 North St, Boston, MA 02215",
190480,Wired Headphones,1,12,4/24/2019,"940 Wilson St, San Francisco, CA 94016",
190481,Wired Headphones,1,12,4/14/2019,"797 Hill St, San Francisco, CA 94016",
190482,AA Batteries (4-pack),1,4,4/27/2019,"441 7th St, Boston, MA 02215",
190483,Wired Headphones,1,12,4/30/2019,"96 Johnson St, Austin, TX 73301",
190484,AA Batteries (4-pack),3,4,4/13/2019,"170 10th St, San Francisco, CA 94016",
190485,USB-C to Lightning Cable,1,15,4/23/2019,"4 6th St, Dallas, TX 75001",
190486,AA Batteries (4-pack),1,4,4/15/2019,"5 Maple St, Portland, OR 97035",
190487,Wired Headphones,2,12,4/23/2019,"596 Meadow St, San Francisco, CA 94016",
190488,USB-C to Lightning Cable,1,15,4/9/2019,"960 5th St, Dallas, TX 75001",
190489,Bose SoundSport Headphones,1,100,4/3/2019,"865 Hill St, San Francisco, CA 94016",
190490,Bose SoundSport Headphones,1,100,4/14/2019,"14 Hill St, San Francisco, CA 94016",
190491,iPhone 14 Pro Max,1,700,4/14/2019,"231 Lincoln St, Los Angeles, CA 90001",
190492,AAA Batteries (4-pack),1,3,4/1/2019,"280 Walnut St, Los Angeles, CA 90001",
